date,close,open,high,low,nmVolume
2020-08-12,26.4,26.4,26.5,26.0,270697.0
2020-08-13,26.5,26.3,26.8,26.1,322565.0
2020-08-14,26.9,26.8,27.5,26.5,738414.0
2020-08-17,26.9,26.9,27.1,26.3,271160.0
2020-08-18,26.6,26.6,26.8,26.4,165299.0
2020-08-19,26.7,26.5,26.8,26.4,278537.0
2020-08-20,26.7,26.6,26.9,26.5,185744.0
2020-08-21,26.9,26.7,27.0,26.6,429034.0
2020-08-24,27.6,26.9,27.8,26.7,509527.0
2020-08-25,27.5,27.8,27.9,27.3,310882.0
2020-08-26,27.3,27.5,27.5,27.0,397851.0
2020-08-27,27.1,27.1,27.2,26.9,309021.0
2020-08-28,27.2,27.2,27.5,27.0,511105.0
2020-08-31,27.9,27.2,28.2,27.2,1198469.0
2020-09-01,28.0,27.9,28.1,27.7,374436.0
2020-09-02,28.0,28.1,28.3,27.8,431243.5
2020-09-03,28.0,28.3,28.5,27.9,488051.0
2020-09-04,27.8,27.8,27.8,27.0,573416.0
2020-09-07,27.1,27.8,27.8,27.0,576595.0
2020-09-08,27.1,27.3,27.3,26.7,465552.0
2020-09-09,27.0,27.0,27.0,26.7,340436.0
2020-09-10,27.1,27.2,27.4,26.9,267097.0
2020-09-11,27.1,27.1,27.1,26.9,302512.0
2020-09-14,27.3,27.1,27.4,27.0,349056.0
2020-09-15,27.3,27.4,27.5,27.2,326930.0
2020-09-16,27.3,27.3,27.3,27.1,227914.0
2020-09-17,27.1,27.3,27.3,27.0,368554.0
2020-09-18,27.1,27.1,27.2,27.0,260812.0
2020-09-21,27.4,27.2,27.5,27.1,377603.0
2020-09-22,27.1,27.3,27.3,26.9,305078.0
2020-09-23,27.8,27.1,28.0,27.1,822081.0
2020-09-24,27.6,27.8,28.1,27.5,725447.0
2020-09-25,27.6,27.6,27.9,27.3,341852.0
2020-09-28,27.5,27.5,27.7,27.3,223062.0
2020-09-29,27.0,27.5,27.7,26.8,617116.0
2020-09-30,27.8,27.0,27.8,27.0,1006174.0
2020-10-01,28.8,27.8,28.8,27.8,1078682.0
2020-10-02,28.0,28.8,28.8,27.4,1006832.0
2020-10-05,28.2,28.1,28.5,28.0,412299.0
2020-10-06,28.4,28.2,28.7,28.0,868068.0
2020-10-07,28.1,28.2,28.4,27.8,487396.0
2020-10-08,27.9,28.1,28.5,27.6,438862.0
2020-10-09,27.7,27.5,28.0,27.5,268848.0
2020-10-12,27.4,27.8,28.0,27.2,575631.0
2020-10-13,27.4,27.6,27.6,27.2,321901.0
2020-10-14,27.7,27.5,27.9,27.4,305425.0
2020-10-15,27.6,27.8,27.8,27.4,245518.0
2020-10-16,27.6,27.5,27.8,27.3,256494.0
2020-10-19,27.4,27.6,27.6,27.3,289008.0
2020-10-20,27.5,27.4,27.6,27.3,287752.0
2020-10-21,27.8,27.6,28.1,27.6,461971.0
2020-10-22,28.6,27.9,28.6,27.5,748361.0
2020-10-23,29.2,28.4,29.5,28.4,1442672.0
2020-10-26,28.6,29.1,29.5,28.4,500037.0
2020-10-27,28.2,28.5,28.7,28.0,506869.0
2020-10-28,27.0,28.2,28.2,26.6,948529.0
2020-10-29,26.9,27.0,27.4,26.6,516335.0
2020-10-30,27.6,27.0,27.6,27.0,196024.0
2020-11-02,28.0,27.6,28.7,27.6,490262.0
2020-11-03,27.9,28.0,28.4,27.7,385727.0
2020-11-04,27.8,27.7,28.3,25.5,207440.0
2020-11-05,27.7,27.8,27.9,27.6,194731.0
2020-11-06,27.5,27.7,27.8,27.4,164916.0
2020-11-09,28.7,27.5,28.8,27.5,572790.0
2020-11-10,28.2,28.9,29.0,28.2,305777.0
2020-11-11,28.3,28.2,28.6,28.1,313343.0
2020-11-12,28.1,28.1,28.4,27.5,471707.0
2020-11-13,28.0,28.0,28.2,27.9,176593.0
2020-11-16,27.6,28.1,28.4,27.5,493901.0
2020-11-17,28.0,27.8,28.0,27.5,480313.0
2020-11-18,27.7,28.0,28.2,27.6,286298.0
2020-11-19,28.0,27.8,28.0,27.7,334025.0
2020-11-20,29.7,28.0,30.0,28.0,2780883.0
2020-11-23,31.5,30.0,31.6,29.5,1735469.0
2020-11-24,32.0,31.4,32.3,30.9,1565621.0
